season,player_id,player_name,team,roster_status,profile_url,source_note
2026,0000001232,江忠城,中信兄弟,現役,https://cpbl.com.tw/team/person?acnt=0000001232,CPBL 官方球員點將錄
2026,0000007281,游竣宥,中信兄弟,現役,https://cpbl.com.tw/team/person?acnt=0000007281,CPBL 官方球員點將錄
2026,0000007624,焦子杰,中信兄弟,合約所屬球員（二軍）,https://cpbl.com.tw/team/person?acnt=0000007624,CPBL 官方球員點將錄
2026,0000000776,王凱程,中信兄弟,現役,https://cpbl.com.tw/team/person?acnt=0000000776,CPBL 官方球員點將錄
2026,0000004626,王奕凱,中信兄弟,現役,https://cpbl.com.tw/team/person?acnt=0000004626,CPBL 官方球員點將錄
2026,0000000929,王威晨,中信兄弟,現役,https://cpbl.com.tw/team/person?acnt=0000000929,CPBL 官方球員點將錄
2026,0000002307,王政順,中信兄弟,現役,https://cpbl.com.tw/team/person?acnt=0000002307,CPBL 官方球員點將錄
2026,0000007627,王興楷,中信兄弟,合約所屬球員（二軍）,https://cpbl.com.tw/team/person?acnt=0000007627,CPBL 官方球員點將錄
2026,0000006874,盧孟揚,中信兄弟,現役,https://cpbl.com.tw/team/person?acnt=0000006874,CPBL 官方球員點將錄
2026,0000006963,盧彥祖,中信兄弟,自主培訓或尚未註冊（二軍）,https://cpbl.com.tw/team/person?acnt=0000006963,CPBL 官方球員點將錄
2026,0000005151,羅戈,中信兄弟,現役,https://cpbl.com.tw/team/person?acnt=0000005151,CPBL 官方球員點將錄
2026,0000007087,胡孟智,中信兄弟,現役,https://cpbl.com.tw/team/person?acnt=0000007087,CPBL 官方球員點將錄
2026,0000007560,菲力士,中信兄弟,現役,https://cpbl.com.tw/team/person?acnt=0000007560,CPBL 官方球員點將錄
2026,0000007621,蔡琞傑,中信兄弟,合約所屬球員（二軍）,https://cpbl.com.tw/team/person?acnt=0000007621,CPBL 官方球員點將錄
2026,0000000778,蔡齊哲,中信兄弟,現役,https://cpbl.com.tw/team/person?acnt=0000000778,CPBL 官方球員點將錄
2026,0000000908,蘇緯達,中信兄弟,合約所屬球員（二軍）,https://cpbl.com.tw/team/person?acnt=0000000908,CPBL 官方球員點將錄
2026,0000001119,許基宏,中信兄弟,現役,https://cpbl.com.tw/team/person?acnt=0000001119,CPBL 官方球員點將錄
2026,0000007278,許庭綸,中信兄弟,現役,https://cpbl.com.tw/team/person?acnt=0000007278,CPBL 官方球員點將錄
2026,0000002297,詹子賢,中信兄弟,現役,https://cpbl.com.tw/team/person?acnt=0000002297,CPBL 官方球員點將錄
2026,0000003506,謝榮豪,中信兄弟,現役,https://cpbl.com.tw/team/person?acnt=0000003506,CPBL 官方球員點將錄
2026,0000007279,鄧朝駿,中信兄弟,現役,https://cpbl.com.tw/team/person?acnt=0000007279,CPBL 官方球員點將錄
2026,0000003334,鄭凱文,中信兄弟,合約所屬球員（二軍）,https://cpbl.com.tw/team/person?acnt=0000003334,CPBL 官方球員點將錄
2026,0000002345,鄭浩均,中信兄弟,現役,https://cpbl.com.tw/team/person?acnt=0000002345,CPBL 官方球員點將錄
2026,0000007622,錢可倫,中信兄弟,現役,https://cpbl.com.tw/team/person?acnt=0000007622,CPBL 官方球員點將錄
2026,0000007282,陳九登,中信兄弟,現役,https://cpbl.com.tw/team/person?acnt=0000007282,CPBL 官方球員點將錄
2026,0000003609,陳俊秀,中信兄弟,現役,https://cpbl.com.tw/team/person?acnt=0000003609,CPBL 官方球員點將錄
2026,0000007283,陳冠穎,中信兄弟,現役,https://cpbl.com.tw/team/person?acnt=0000007283,CPBL 官方球員點將錄
2026,0000007585,陳原維,中信兄弟,自主培訓或尚未註冊（二軍）,https://cpbl.com.tw/team/person?acnt=0000007585,CPBL 官方球員點將錄
2026,0000007029,陳子傑,中信兄弟,自主培訓或尚未註冊（二軍）,https://cpbl.com.tw/team/person?acnt=0000007029,CPBL 官方球員點將錄
2026,0000006875,陳柏均,中信兄弟,現役,https://cpbl.com.tw/team/person?acnt=0000006875,CPBL 官方球員點將錄
2026,0000000771,陳琥,中信兄弟,現役,https://cpbl.com.tw/team/person?acnt=0000000771,CPBL 官方球員點將錄
2026,0000006732,陳統恩,中信兄弟,現役,https://cpbl.com.tw/team/person?acnt=0000006732,CPBL 官方球員點將錄
2026,0000007584,陳聖凱,中信兄弟,自主培訓或尚未註冊（二軍）,https://cpbl.com.tw/team/person?acnt=0000007584,CPBL 官方球員點將錄
2026,0000007625,陳英睿,中信兄弟,合約所屬球員（二軍）,https://cpbl.com.tw/team/person?acnt=0000007625,CPBL 官方球員點將錄
2026,0000007788,陶樂,中信兄弟,合約所屬球員（二軍）,https://cpbl.com.tw/team/person?acnt=0000007788,CPBL 官方球員點將錄
2026,0000006869,馮皓,中信兄弟,現役,https://cpbl.com.tw/team/person?acnt=0000006869,CPBL 官方球員點將錄
2026,0000002285,高宇杰,中信兄弟,現役,https://cpbl.com.tw/team/person?acnt=0000002285,CPBL 官方球員點將錄
2026,0000007620,高秉洋,中信兄弟,合約所屬球員（二軍）,https://cpbl.com.tw/team/person?acnt=0000007620,CPBL 官方球員點將錄
2026,0000005572,魏碩成,中信兄弟,現役,https://cpbl.com.tw/team/person?acnt=0000005572,CPBL 官方球員點將錄
2026,0000007319,黃冠倫,中信兄弟,自主培訓或尚未註冊（二軍）,https://cpbl.com.tw/team/person?acnt=0000007319,CPBL 官方球員點將錄
2026,0000002271,黃恩賜,中信兄弟,現役,https://cpbl.com.tw/team/person?acnt=0000002271,CPBL 官方球員點將錄
2026,0000006734,黃鈞麟,中信兄弟,現役,https://cpbl.com.tw/team/person?acnt=0000006734,CPBL 官方球員點將錄
2026,0000007277,黃霆杉,中信兄弟,合約所屬球員（二軍）,https://cpbl.com.tw/team/person?acnt=0000007277,CPBL 官方球員點將錄
2026,0000005298,黃韋盛,中信兄弟,現役,https://cpbl.com.tw/team/person?acnt=0000005298,CPBL 官方球員點將錄
2026,0000007787,黎克,中信兄弟,註銷註冊（二軍）,https://cpbl.com.tw/team/person?acnt=0000007787,CPBL 官方球員點將錄
2026,0000006921,伍祐城,台鋼雄鷹,現役,https://cpbl.com.tw/team/person?acnt=0000006921,CPBL 官方球員點將錄
2026,0000001258,劉時豪,台鋼雄鷹,現役,https://cpbl.com.tw/team/person?acnt=0000001258,CPBL 官方球員點將錄
2026,0000003649,吳念庭,台鋼雄鷹,現役,https://cpbl.com.tw/team/person?acnt=0000003649,CPBL 官方球員點將錄
2026,0000002304,吳明鴻,台鋼雄鷹,現役,https://cpbl.com.tw/team/person?acnt=0000002304,CPBL 官方球員點將錄
2026,0000006938,吳柏萱,台鋼雄鷹,現役,https://cpbl.com.tw/team/person?acnt=0000006938,CPBL 官方球員點將錄
2026,0000007570,坎南,台鋼雄鷹,現役,https://cpbl.com.tw/team/person?acnt=0000007570,CPBL 官方球員點將錄
2026,0000007302,宋柏翰,台鋼雄鷹,現役,https://cpbl.com.tw/team/person?acnt=0000007302,CPBL 官方球員點將錄
2026,0000007066,巫柏葳,台鋼雄鷹,合約所屬球員（二軍）,https://cpbl.com.tw/team/person?acnt=0000007066,CPBL 官方球員點將錄
2026,0000002281,廖乙忠,台鋼雄鷹,現役,https://cpbl.com.tw/team/person?acnt=0000002281,CPBL 官方球員點將錄
2026,0000006924,廖奕安,台鋼雄鷹,現役,https://cpbl.com.tw/team/person?acnt=0000006924,CPBL 官方球員點將錄
2026,0000006211,張肇元,台鋼雄鷹,合約所屬球員（二軍）,https://cpbl.com.tw/team/person?acnt=0000006211,CPBL 官方球員點將錄
2026,0000007069,張誠恩,台鋼雄鷹,合約所屬球員（二軍）,https://cpbl.com.tw/team/person?acnt=0000007069,CPBL 官方球員點將錄
2026,0000007045,張豈豪,台鋼雄鷹,合約所屬球員（二軍）,https://cpbl.com.tw/team/person?acnt=0000007045,CPBL 官方球員點將錄
2026,0000006507,後勁,台鋼雄鷹,現役,https://cpbl.com.tw/team/person?acnt=0000006507,CPBL 官方球員點將錄
2026,0000007300,方郁淮,台鋼雄鷹,合約所屬球員（二軍）,https://cpbl.com.tw/team/person?acnt=0000007300,CPBL 官方球員點將錄
2026,0000002348,施子謙,台鋼雄鷹,現役,https://cpbl.com.tw/team/person?acnt=0000002348,CPBL 官方球員點將錄
2026,0000007067,曾奕翔,台鋼雄鷹,合約所屬球員（二軍）,https://cpbl.com.tw/team/person?acnt=0000007067,CPBL 官方球員點將錄
2026,0000006927,曾子祐,台鋼雄鷹,現役,https://cpbl.com.tw/team/person?acnt=0000006927,CPBL 官方球員點將錄
2026,0000007301,曾昱磬,台鋼雄鷹,現役,https://cpbl.com.tw/team/person?acnt=0000007301,CPBL 官方球員點將錄
2026,0000007631,朱盟,台鋼雄鷹,現役,https://cpbl.com.tw/team/person?acnt=0000007631,CPBL 官方球員點將錄
2026,0000006918,李欣穎,台鋼雄鷹,現役,https://cpbl.com.tw/team/person?acnt=0000006918,CPBL 官方球員點將錄
2026,0000000753,杜家明,台鋼雄鷹,現役,https://cpbl.com.tw/team/person?acnt=0000000753,CPBL 官方球員點將錄
2026,0000006933,林威漢,台鋼雄鷹,合約所屬球員（二軍）,https://cpbl.com.tw/team/person?acnt=0000006933,CPBL 官方球員點將錄
2026,0000006928,林家鋐,台鋼雄鷹,現役,https://cpbl.com.tw/team/person?acnt=0000006928,CPBL 官方球員點將錄
2026,0000007632,林建宏,台鋼雄鷹,合約所屬球員（二軍）,https://cpbl.com.tw/team/person?acnt=0000007632,CPBL 官方球員點將錄
2026,0000006949,林詩翔,台鋼雄鷹,現役,https://cpbl.com.tw/team/person?acnt=0000006949,CPBL 官方球員點將錄
2026,0000007567,櫻井周斗,台鋼雄鷹,自主培訓或尚未註冊（二軍）,https://cpbl.com.tw/team/person?acnt=0000007567,CPBL 官方球員點將錄
2026,0000007833,永田颯太郎,台鋼雄鷹,現役,https://cpbl.com.tw/team/person?acnt=0000007833,CPBL 官方球員點將錄
2026,0000002679,江承諺,台鋼雄鷹,現役,https://cpbl.com.tw/team/person?acnt=0000002679,CPBL 官方球員點將錄
2026,0000005333,湯家豪,台鋼雄鷹,現役,https://cpbl.com.tw/team/person?acnt=0000005333,CPBL 官方球員點將錄
2026,0000005340,王博玄,台鋼雄鷹,現役,https://cpbl.com.tw/team/person?acnt=0000005340,CPBL 官方球員點將錄
2026,0000007065,王柏傑,台鋼雄鷹,現役,https://cpbl.com.tw/team/person?acnt=0000007065,CPBL 官方球員點將錄
2026,0000000935,王柏融,台鋼雄鷹,現役,https://cpbl.com.tw/team/person?acnt=0000000935,CPBL 官方球員點將錄
2026,0000001603,王維中,台鋼雄鷹,現役,https://cpbl.com.tw/team/person?acnt=0000001603,CPBL 官方球員點將錄
2026,0000001390,王躍霖,台鋼雄鷹,現役,https://cpbl.com.tw/team/person?acnt=0000001390,CPBL 官方球員點將錄
2026,0000006929,紀慶然,台鋼雄鷹,現役,https://cpbl.com.tw/team/person?acnt=0000006929,CPBL 官方球員點將錄
2026,0000004643,胡冠俞,台鋼雄鷹,現役,https://cpbl.com.tw/team/person?acnt=0000004643,CPBL 官方球員點將錄
2026,0000007053,艾速特,台鋼雄鷹,現役,https://cpbl.com.tw/team/person?acnt=0000007053,CPBL 官方球員點將錄
2026,0000006940,葉保弟,台鋼雄鷹,現役,https://cpbl.com.tw/team/person?acnt=0000006940,CPBL 官方球員點將錄
2026,0000005296,董秉軒,台鋼雄鷹,現役,https://cpbl.com.tw/team/person?acnt=0000005296,CPBL 官方球員點將錄
2026,0000003533,藍寅倫,台鋼雄鷹,現役,https://cpbl.com.tw/team/person?acnt=0000003533,CPBL 官方球員點將錄
2026,0000005285,許峻暘,台鋼雄鷹,現役,https://cpbl.com.tw/team/person?acnt=0000005285,CPBL 官方球員點將錄
2026,0000007628,許承恩,台鋼雄鷹,合約所屬球員（二軍）,https://cpbl.com.tw/team/person?acnt=0000007628,CPBL 官方球員點將錄
2026,0000006767,許育銘,台鋼雄鷹,現役,https://cpbl.com.tw/team/person?acnt=0000006767,CPBL 官方球員點將錄
2026,0000006917,謝葆錡,台鋼雄鷹,現役,https://cpbl.com.tw/team/person?acnt=0000006917,CPBL 官方球員點將錄
2026,0000002272,賴智垣,台鋼雄鷹,現役,https://cpbl.com.tw/team/person?acnt=0000002272,CPBL 官方球員點將錄
2026,0000007630,邱立璿,台鋼雄鷹,合約所屬球員（二軍）,https://cpbl.com.tw/team/person?acnt=0000007630,CPBL 官方球員點將錄
2026,0000003174,郭永維,台鋼雄鷹,現役,https://cpbl.com.tw/team/person?acnt=0000003174,CPBL 官方球員點將錄
2026,0000001291,郭阜林,台鋼雄鷹,現役,https://cpbl.com.tw/team/person?acnt=0000001291,CPBL 官方球員點將錄
2026,0000007064,陳世嘉,台鋼雄鷹,現役,https://cpbl.com.tw/team/person?acnt=0000007064,CPBL 官方球員點將錄
2026,0000006920,陳冠豪,台鋼雄鷹,現役,https://cpbl.com.tw/team/person?acnt=0000006920,CPBL 官方球員點將錄
2026,0000006833,陳宇宏,台鋼雄鷹,現役,https://cpbl.com.tw/team/person?acnt=0000006833,CPBL 官方球員點將錄
2026,0000000772,陳文杰,台鋼雄鷹,現役,https://cpbl.com.tw/team/person?acnt=0000000772,CPBL 官方球員點將錄
2026,0000006832,陳柏清,台鋼雄鷹,現役,https://cpbl.com.tw/team/person?acnt=0000006832,CPBL 官方球員點將錄
2026,0000006771,陳正毅,台鋼雄鷹,現役,https://cpbl.com.tw/team/person?acnt=0000006771,CPBL 官方球員點將錄
2026,0000006926,陳致嘉,台鋼雄鷹,現役,https://cpbl.com.tw/team/person?acnt=0000006926,CPBL 官方球員點將錄
2026,0000007032,陳重光,台鋼雄鷹,合約所屬球員（二軍）,https://cpbl.com.tw/team/person?acnt=0000007032,CPBL 官方球員點將錄
2026,0000007013,陳飛霖,台鋼雄鷹,現役,https://cpbl.com.tw/team/person?acnt=0000007013,CPBL 官方球員點將錄
2026,0000007580,韋宏亮,台鋼雄鷹,現役,https://cpbl.com.tw/team/person?acnt=0000007580,CPBL 官方球員點將錄
2026,0000006835,顏清浤,台鋼雄鷹,現役,https://cpbl.com.tw/team/person?acnt=0000006835,CPBL 官方球員點將錄
2026,0000006939,顏郁軒,台鋼雄鷹,現役,https://cpbl.com.tw/team/person?acnt=0000006939,CPBL 官方球員點將錄
2026,0000007629,顏采丞,台鋼雄鷹,現役,https://cpbl.com.tw/team/person?acnt=0000007629,CPBL 官方球員點將錄
2026,0000006936,高聖恩,台鋼雄鷹,現役,https://cpbl.com.tw/team/person?acnt=0000006936,CPBL 官方球員點將錄
2026,0000007239,魔鷹,台鋼雄鷹,現役,https://cpbl.com.tw/team/person?acnt=0000007239,CPBL 官方球員點將錄
2026,0000006931,黃劼希,台鋼雄鷹,現役,https://cpbl.com.tw/team/person?acnt=0000006931,CPBL 官方球員點將錄
2026,0000007303,黃子豪,台鋼雄鷹,現役,https://cpbl.com.tw/team/person?acnt=0000007303,CPBL 官方球員點將錄
2026,0000002274,黃子鵬,台鋼雄鷹,現役,https://cpbl.com.tw/team/person?acnt=0000002274,CPBL 官方球員點將錄
2026,0000006930,黃秉揚,台鋼雄鷹,現役,https://cpbl.com.tw/team/person?acnt=0000006930,CPBL 官方球員點將錄
2026,0000006922,黃紹睿,台鋼雄鷹,現役,https://cpbl.com.tw/team/person?acnt=0000006922,CPBL 官方球員點將錄
2026,0000006982,黃群,台鋼雄鷹,現役,https://cpbl.com.tw/team/person?acnt=0000006982,CPBL 官方球員點將錄
2026,0000000762,伍鐸,味全龍,現役,https://cpbl.com.tw/team/person?acnt=0000000762,CPBL 官方球員點將錄
2026,0000007608,傅鈞致,味全龍,合約所屬球員（二軍）,https://cpbl.com.tw/team/person?acnt=0000007608,CPBL 官方球員點將錄
2026,0000005532,全浩瑋,味全龍,合約所屬球員（二軍）,https://cpbl.com.tw/team/person?acnt=0000005532,CPBL 官方球員點將錄
2026,0000006879,冉皓燐,味全龍,現役,https://cpbl.com.tw/team/person?acnt=0000006879,CPBL 官方球員點將錄
2026,0000007079,劉俊緯,味全龍,現役,https://cpbl.com.tw/team/person?acnt=0000007079,CPBL 官方球員點將錄
2026,0000005545,劉基鴻,味全龍,現役,https://cpbl.com.tw/team/person?acnt=0000005545,CPBL 官方球員點將錄
2026,0000007309,劉曜豪,味全龍,合約所屬球員（二軍）,https://cpbl.com.tw/team/person?acnt=0000007309,CPBL 官方球員點將錄
2026,0000003625,吉力吉撈．鞏冠,味全龍,現役,https://cpbl.com.tw/team/person?acnt=0000003625,CPBL 官方球員點將錄
2026,0000002279,吳俊杰,味全龍,現役,https://cpbl.com.tw/team/person?acnt=0000002279,CPBL 官方球員點將錄
2026,0000006878,吳君奕,味全龍,現役,https://cpbl.com.tw/team/person?acnt=0000006878,CPBL 官方球員點將錄
